galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,JPAS10069,error_JPAS10069,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS,redshift
3048,4.12E-43,2.1E-44,3.57E-43,3.5E-44,3.17E-43,3.6E-44,2.14E-43,3.5E-44,1.4E-43,4.1E-44,2.51E-43,4.6E-44,3.97E-43,5.3E-44,4.53E-43,6.3E-44,5.45E-43,7.7E-44,6.45E-43,8.5E-44,1.082E-42,1.04E-43,1.767E-42,1.29E-43,1.99E-42,1.56E-43,2.553E-42,1.72E-43,2.932E-42,2.16E-43,3.13E-42,2.24E-43,3.834E-42,2.58E-43,4.296E-42,3.08E-43,5.067E-42,3.64E-43,5.681E-42,3.77E-43,7.805E-42,4.02E-43,9.187E-42,4.65E-43,9.99E-42,5.06E-43,1.1199E-41,5.89E-43,1.149E-41,6.14E-43,1.448E-41,6.67E-43,1.598E-41,7.06E-43,1.5703E-41,7.67E-43,1.6247E-41,8.23E-43,1.8179E-41,9.04E-43,1.9569E-41,9.91E-43,2.0303E-41,1.01E-42,2.5094E-41,1.11E-42,2.7667E-41,1.07E-42,3.2031E-41,1.386E-42,4.4748E-41,1.855E-42,5.495E-41,1.923E-42,6.2111E-41,2.116E-42,6.0697E-41,2.18E-42,7.3785E-41,2.311E-42,9.5934E-41,2.828E-42,8.9282E-41,2.796E-42,1.0375E-40,3.248E-42,1.1544E-40,3.19E-42,1.1989E-40,3.202E-42,1.1117E-40,3.276E-42,1.3025E-40,4.079E-42,1.5261E-40,4.076E-42,1.5373E-40,4.247E-42,1.8012E-40,4.48E-42,1.9859E-40,4.39E-42,2.0062E-40,4.989E-42,2.1616E-40,5.375E-42,2.216E-40,5.919E-42,2.412E-40,5.776E-42,2.7821E-40,2.818E-42,3.14E-43,1.7E-44,1.983E-42,5.5E-44,1.4125E-41,2.6E-43,0.09
3049,4.43E-43,2.0E-44,3.95E-43,3.2E-44,3.24E-43,3.8E-44,3.25E-43,3.6E-44,3.21E-43,3.5E-44,3.8E-43,3.6E-44,5.69E-43,4.2E-44,6.88E-43,5.0E-44,7.1E-43,6.6E-44,8.7E-43,7.6E-44,9.73E-43,8.8E-44,1.32E-42,9.1E-44,1.63E-42,9.1E-44,1.81E-42,9.1E-44,2.381E-42,1.54E-43,2.766E-42,1.63E-43,2.955E-42,1.88E-43,3.4E-42,2.03E-43,3.819E-42,2.28E-43,4.755E-42,2.62E-43,5.668E-42,2.72E-43,5.86E-42,2.91E-43,7.222E-42,3.53E-43,7.804E-42,3.81E-43,8.126E-42,3.67E-43,9.373E-42,4.58E-43,9.627E-42,4.88E-43,1.0507E-41,5.03E-43,1.269E-41,5.6E-43,1.3649E-41,6.17E-43,1.5413E-41,6.39E-43,1.6853E-41,6.52E-43,1.7745E-41,7.19E-43,2.0336E-41,7.86E-43,2.3414E-41,9.05E-43,3.061E-41,1.1E-42,3.5998E-41,1.127E-42,3.9109E-41,1.225E-42,4.0726E-41,1.237E-42,4.7849E-41,1.455E-42,5.6114E-41,1.757E-42,5.4283E-41,1.85E-42,6.2557E-41,1.902E-42,6.8465E-41,2.018E-42,6.9227E-41,2.168E-42,6.66E-41,2.085E-42,7.2223E-41,2.194E-42,8.6113E-41,2.459E-42,1.0211E-40,2.727E-42,1.0761E-40,2.974E-42,1.1724E-40,3.024E-42,1.1649E-40,3.111E-42,1.2482E-40,3.793E-42,1.3461E-40,3.719E-42,1.4056E-40,3.625E-42,1.653E-40,1.827E-42,3.83E-43,1.7E-44,1.677E-42,3.9E-44,1.0108E-41,1.77E-43,0.09
3050,4.26E-43,3.8E-44,3.85E-43,6.3E-44,3.77E-43,6.4E-44,1.99E-43,6.9E-44,1.43E-43,6.9E-44,1.75E-43,6.9E-44,1.71E-43,6.9E-44,3.12E-43,1.3E-43,5.69E-43,1.46E-43,1.041E-42,1.72E-43,1.427E-42,2.12E-43,1.907E-42,2.42E-43,1.944E-42,3.14E-43,2.988E-42,3.8E-43,3.87E-42,4.27E-43,3.565E-42,4.67E-43,3.516E-42,5.18E-43,5.357E-42,5.72E-43,7.38E-42,7.27E-43,1.0958E-41,8.07E-43,1.0293E-41,9.1E-43,1.2114E-41,1.07E-42,1.3531E-41,1.121E-42,1.4673E-41,1.338E-42,1.854E-41,1.417E-42,2.5382E-41,1.567E-42,3.0515E-41,1.799E-42,3.0096E-41,1.746E-42,3.2547E-41,2.098E-42,3.1456E-41,2.057E-42,2.9848E-41,2.281E-42,3.8487E-41,2.658E-42,5.2931E-41,2.779E-42,6.0327E-41,3.223E-42,6.4404E-41,3.44E-42,7.658E-41,3.739E-42,8.6162E-41,4.205E-42,1.0292E-40,4.455E-42,1.0797E-40,4.972E-42,1.3909E-40,5.765E-42,1.8472E-40,6.635E-42,1.7097E-40,7.086E-42,1.913E-40,7.224E-42,2.2851E-40,8.209E-42,2.5451E-40,8.674E-42,2.6044E-40,8.636E-42,2.9303E-40,1.0525E-41,3.4112E-40,1.1625E-41,3.4081E-40,1.0986E-41,3.8169E-40,1.371E-41,4.4762E-40,1.4429E-41,4.7349E-40,1.4391E-41,5.1869E-40,1.5288E-41,5.512E-40,1.4215E-41,5.7083E-40,1.5773E-41,7.6721E-40,8.479E-42,3.31E-43,2.9E-44,2.435E-42,1.01E-43,2.4195E-41,5.79E-43,0.09
3051,6.32E-43,2.0E-44,6.21E-43,3.1E-44,5.34E-43,3.4E-44,5.14E-43,3.6E-44,6.11E-43,3.8E-44,6.25E-43,4.2E-44,7.58E-43,5.0E-44,9.98E-43,5.7E-44,1.136E-42,6.6E-44,1.575E-42,7.6E-44,2.129E-42,9.2E-44,2.535E-42,1.1E-43,3.541E-42,1.28E-43,4.504E-42,1.61E-43,5.792E-42,1.98E-43,6.321E-42,2.1E-43,6.893E-42,2.23E-43,9.471E-42,2.44E-43,1.28E-41,3.31E-43,1.5503E-41,4.0E-43,1.9125E-41,4.23E-43,2.3078E-41,4.68E-43,2.5728E-41,5.21E-43,3.0676E-41,5.37E-43,3.3574E-41,6.18E-43,4.321E-41,7.57E-43,5.0955E-41,8.91E-43,5.1145E-41,8.48E-43,5.4149E-41,1.097E-42,6.3095E-41,9.88E-43,7.2243E-41,1.065E-42,7.4061E-41,1.228E-42,8.5269E-41,1.414E-42,1.0139E-40,1.401E-42,1.0685E-40,1.575E-42,1.2647E-40,1.864E-42,1.3944E-40,1.927E-42,1.6734E-40,2.158E-42,1.7013E-40,2.194E-42,2.3399E-40,2.371E-42,2.9539E-40,3.265E-42,3.0227E-40,3.34E-42,3.3266E-40,3.37E-42,3.6643E-40,3.712E-42,3.9119E-40,3.963E-42,4.0662E-40,4.12E-42,4.7249E-40,4.352E-42,5.3951E-40,4.472E-42,6.2229E-40,5.731E-42,6.7359E-40,6.204E-42,7.3046E-40,6.055E-42,7.7054E-40,6.387E-42,8.0314E-40,6.658E-42,8.8144E-40,7.306E-42,9.6471E-40,7.997E-42,1.1439E-39,4.214E-42,5.87E-43,1.4E-44,4.16E-42,5.0E-44,4.4833E-41,2.89E-43,0.09
3052,1.0141E-41,2.8E-44,1.0967E-41,5.0E-44,1.0826E-41,5.0E-44,1.0668E-41,5.9E-44,1.0796E-41,6.0E-44,1.2047E-41,6.7E-44,1.3443E-41,7.4E-44,1.5278E-41,8.4E-44,1.634E-41,9.0E-44,2.0121E-41,9.2E-44,2.4258E-41,1.12E-43,2.633E-41,1.22E-43,3.128E-41,1.44E-43,3.9234E-41,1.44E-43,4.665E-41,1.72E-43,4.7431E-41,1.75E-43,5.0497E-41,2.33E-43,6.099E-41,2.8E-43,7.353E-41,2.7E-43,8.5048E-41,3.14E-43,9.4899E-41,3.49E-43,1.0707E-40,3.94E-43,1.174E-40,4.33E-43,1.2802E-40,3.53E-43,1.3972E-40,5.14E-43,1.6176E-40,4.47E-43,1.825E-40,5.04E-43,1.9022E-40,5.25E-43,2.0915E-40,5.77E-43,2.2104E-40,6.11E-43,2.4483E-40,6.77E-43,2.5449E-40,7.03E-43,2.8007E-40,7.74E-43,3.1366E-40,8.66E-43,3.4266E-40,9.47E-43,4.3497E-40,1.202E-42,4.9896E-40,1.379E-42,5.6554E-40,1.562E-42,5.8246E-40,1.609E-42,7.1526E-40,1.317E-42,8.8158E-40,1.624E-42,8.6629E-40,1.596E-42,9.8461E-40,1.813E-42,1.0425E-39,1.92E-42,1.0776E-39,1.986E-42,1.0454E-39,1.925E-42,1.1838E-39,2.18E-42,1.3454E-39,2.479E-42,1.4604E-39,2.69E-42,1.5663E-39,2.885E-42,1.6507E-39,3.041E-42,1.7655E-39,3.252E-42,1.8368E-39,3.384E-42,1.9412E-39,3.576E-42,2.0458E-39,3.768E-42,2.3446E-39,2.16E-42,1.056E-41,2.0E-44,3.3271E-41,6.2E-44,1.6969E-40,1.57E-43,0.09
3053,1.35E-43,4.2E-45,1.36E-43,7.0E-45,1.29E-43,8.4E-45,1.14E-43,8.4E-45,1.28E-43,8.4E-45,1.54E-43,9.8E-45,1.93E-43,1.3E-44,1.92E-43,1.4E-44,2.54E-43,1.7E-44,3.84E-43,1.8E-44,4.86E-43,2.4E-44,5.45E-43,2.8E-44,6.87E-43,2.9E-44,1.076E-42,2.9E-44,1.38E-42,2.9E-44,1.502E-42,2.9E-44,1.585E-42,4.9E-44,2.262E-42,6.7E-44,2.951E-42,7.6E-44,3.56E-42,9.5E-44,4.176E-42,1.04E-43,5.161E-42,1.05E-43,6.048E-42,1.33E-43,7.06E-42,1.36E-43,7.877E-42,1.46E-43,9.88E-42,1.72E-43,1.1209E-41,1.86E-43,1.1597E-41,2.24E-43,1.2917E-41,2.38E-43,1.3639E-41,2.38E-43,1.6186E-41,2.83E-43,1.7425E-41,2.73E-43,2.0585E-41,3.22E-43,2.3269E-41,3.43E-43,2.5094E-41,3.7E-43,2.9975E-41,4.15E-43,3.2506E-41,4.79E-43,3.7876E-41,4.89E-43,3.8901E-41,5.02E-43,5.4197E-41,5.5E-43,6.8292E-41,6.92E-43,6.8734E-41,6.96E-43,7.4674E-41,7.57E-43,8.2332E-41,7.58E-43,8.9448E-41,9.07E-43,9.349E-41,9.47E-43,1.0577E-40,1.072E-42,1.1955E-40,1.101E-42,1.4255E-40,1.313E-42,1.5601E-40,1.436E-42,1.6337E-40,1.354E-42,1.7441E-40,1.446E-42,1.8432E-40,1.697E-42,1.9969E-40,1.84E-42,2.1997E-40,1.823E-42,2.6204E-40,7.24E-43,1.28E-43,4.2E-45,9.5E-43,1.1E-44,1.0242E-41,6.6E-44,0.09
3054,1.1E-44,1.4E-45,1.3E-44,1.4E-45,1.3E-44,1.4E-45,1.1E-44,1.4E-45,1.4E-44,1.4E-45,1.8E-44,1.4E-45,2.4E-44,2.8E-45,2.1E-44,2.8E-45,2.9E-44,2.8E-45,5.0E-44,4.2E-45,6.2E-44,4.2E-45,7.0E-44,5.6E-45,9.7E-44,7.0E-45,1.84E-43,9.8E-45,2.55E-43,1.1E-44,2.76E-43,1.1E-44,2.86E-43,1.3E-44,4.47E-43,1.7E-44,6.63E-43,2.4E-44,8.25E-43,2.8E-44,9.5E-43,2.7E-44,1.237E-42,3.4E-44,1.512E-42,3.6E-44,1.82E-42,3.9E-44,2.064E-42,4.8E-44,2.733E-42,5.3E-44,3.164E-42,5.9E-44,3.255E-42,6.3E-44,3.636E-42,7.0E-44,3.842E-42,7.8E-44,4.676E-42,8.5E-44,4.991E-42,9.7E-44,6.124E-42,1.06E-43,7.032E-42,1.16E-43,7.196E-42,1.12E-43,8.238E-42,1.29E-43,8.231E-42,1.36E-43,9.868E-42,1.54E-43,1.0315E-41,1.51E-43,1.5469E-41,1.99E-43,1.9726E-41,2.37E-43,2.0599E-41,2.47E-43,2.173E-41,2.6E-43,2.4046E-41,2.66E-43,2.627E-41,3.14E-43,2.8672E-41,2.9E-43,3.3101E-41,3.35E-43,3.7106E-41,3.42E-43,4.5399E-41,3.77E-43,5.0241E-41,4.16E-43,5.2997E-41,4.88E-43,5.6736E-41,5.23E-43,5.9904E-41,5.52E-43,6.5442E-41,6.63E-43,7.2754E-41,6.03E-43,8.7873E-41,3.24E-43,1.3E-44,0.0,1.75E-43,2.8E-45,2.82E-42,2.1E-44,0.09
3055,1.254E-42,2.8E-45,1.356E-42,5.6E-45,1.342E-42,5.6E-45,1.319E-42,5.6E-45,1.323E-42,5.6E-45,1.445E-42,5.6E-45,1.64E-42,7.0E-45,1.861E-42,8.4E-45,2.014E-42,9.8E-45,2.48E-42,9.8E-45,2.979E-42,1.1E-44,3.266E-42,1.3E-44,3.82E-42,1.4E-44,4.669E-42,1.7E-44,5.406E-42,2.0E-44,5.677E-42,2.1E-44,6.105E-42,2.24E-44,7.147E-42,2.0E-44,8.436E-42,2.4E-44,9.553E-42,2.7E-44,1.0688E-41,2.9E-44,1.197E-41,3.4E-44,1.3161E-41,3.6E-44,1.409E-41,3.9E-44,1.5264E-41,4.2E-44,1.7207E-41,4.8E-44,1.8971E-41,5.2E-44,1.9901E-41,5.5E-44,2.1642E-41,6.0E-44,2.2809E-41,6.3E-44,2.471E-41,6.9E-44,2.571E-41,7.1E-44,2.7983E-41,7.7E-44,3.1196E-41,8.7E-44,3.5196E-41,9.7E-44,4.644E-41,8.5E-44,5.6143E-41,1.04E-43,6.3752E-41,1.18E-43,6.5659E-41,1.2E-43,7.7356E-41,1.43E-43,9.3691E-41,1.72E-43,8.8164E-41,1.63E-43,1.0311E-40,1.9E-43,1.0987E-40,2.02E-43,1.14E-40,2.1E-43,1.0639E-40,1.96E-43,1.1654E-40,2.14E-43,1.3455E-40,2.48E-43,1.4338E-40,2.63E-43,1.5083E-40,2.77E-43,1.5736E-40,2.9E-43,1.663E-40,3.07E-43,1.7191E-40,3.17E-43,1.8051E-40,3.32E-43,1.8919E-40,3.49E-43,2.0763E-40,1.9E-43,1.306E-42,2.8E-45,3.96E-42,4.2E-45,1.7885E-41,1.7E-44,0.09
3056,7.224E-42,1.53E-43,7.704E-42,2.41E-43,6.886E-42,2.86E-43,6.911E-42,3.12E-43,7.69E-42,3.34E-43,9.019E-42,3.32E-43,9.195E-42,3.9E-43,1.0356E-41,4.39E-43,1.0626E-41,4.6E-43,1.3563E-41,5.75E-43,1.6687E-41,6.15E-43,1.9443E-41,6.98E-43,2.1143E-41,8.18E-43,2.6815E-41,9.14E-43,3.308E-41,9.75E-43,3.429E-41,1.043E-42,3.722E-41,1.268E-42,4.5078E-41,1.328E-42,5.0578E-41,1.491E-42,5.592E-41,1.648E-42,6.5038E-41,1.857E-42,7.3718E-41,1.969E-42,8.685E-41,2.08E-42,9.2378E-41,2.468E-42,1.0223E-40,2.731E-42,1.1759E-40,2.925E-42,1.3194E-40,2.916E-42,1.2834E-40,3.192E-42,1.4281E-40,3.42E-42,1.5602E-40,3.593E-42,1.7377E-40,4.001E-42,1.6826E-40,4.34E-42,2.1065E-40,4.657E-42,2.2448E-40,5.17E-42,2.3877E-40,5.277E-42,3.136E-40,6.355E-42,3.7495E-40,7.252E-42,4.1954E-40,7.341E-42,4.2225E-40,8.556E-42,5.3749E-40,8.911E-42,6.2513E-40,1.0364E-41,6.1485E-40,1.0759E-41,7.3041E-40,1.1436E-41,7.7762E-40,1.146E-41,8.1352E-40,1.2738E-41,7.7477E-40,1.2844E-41,8.7171E-40,1.4452E-41,9.7717E-40,1.5301E-41,1.0754E-39,1.7829E-41,1.1576E-39,1.8126E-41,1.163E-39,1.928E-41,1.2111E-39,1.7847E-41,1.2846E-39,2.0114E-41,1.419E-39,2.091E-41,1.4858E-39,2.1897E-41,1.6337E-39,1.0532E-41,7.131E-42,1.32E-43,2.3397E-41,2.59E-43,1.1868E-40,1.093E-42,0.09
3057,2.3658E-41,4.3E-44,2.7363E-41,7.6E-44,2.8183E-41,7.8E-44,2.8495E-41,7.8E-44,2.9025E-41,8.0E-44,3.1332E-41,8.7E-44,3.3696E-41,9.2E-44,3.6172E-41,1.0E-43,3.6844E-41,1.02E-43,4.3649E-41,1.2E-43,5.1568E-41,1.43E-43,5.4698E-41,1.51E-43,6.1542E-41,1.7E-43,7.399E-41,2.05E-43,8.4718E-41,2.34E-43,8.6691E-41,2.4E-43,9.4358E-41,2.6E-43,1.0894E-40,3.01E-43,1.2302E-40,3.4E-43,1.3892E-40,3.84E-43,1.5587E-40,4.3E-43,1.7123E-40,4.74E-43,1.8415E-40,5.09E-43,1.9642E-40,3.62E-43,2.095E-40,5.79E-43,2.3141E-40,6.39E-43,2.5397E-40,4.68E-43,2.6423E-40,7.3E-43,2.8391E-40,7.85E-43,2.9592E-40,8.18E-43,3.209E-40,8.87E-43,3.3448E-40,6.17E-43,3.561E-40,9.84E-43,3.8938E-40,1.076E-42,4.5371E-40,1.254E-42,6.1713E-40,1.136E-42,7.6134E-40,1.403E-42,8.566E-40,1.578E-42,8.8466E-40,1.63E-42,1.0092E-39,1.86E-42,1.2122E-39,2.232E-42,1.1158E-39,2.056E-42,1.3121E-39,2.417E-42,1.3841E-39,2.549E-42,1.4282E-39,2.63E-42,1.3013E-39,2.398E-42,1.4138E-39,2.604E-42,1.6247E-39,2.993E-42,1.6966E-39,3.125E-42,1.7749E-39,3.269E-42,1.8297E-39,3.37E-42,1.9159E-39,3.53E-42,1.9642E-39,3.618E-42,2.036E-39,3.75E-42,2.1085E-39,3.884E-42,2.2427E-39,4.1E-44,2.6594E-41,2.4E-44,6.4384E-41,5.9E-44,2.4031E-40,2.21E-43,0.09
3058,1.4E-45,0.0,1.4E-45,0.0,1.4E-45,0.0,1.4E-45,0.0,1.4E-45,0.0,1.4E-45,0.0,2.8E-45,0.0,4.2E-45,0.0,4.2E-45,0.0,7.0E-45,0.0,9.8E-45,0.0,1.3E-44,0.0,2.1E-44,0.0,3.6E-44,0.0,5.5E-44,1.4E-45,5.7E-44,1.4E-45,6.2E-44,1.4E-45,9.7E-44,1.4E-45,1.64E-43,1.4E-45,2.09E-43,2.8E-45,2.28E-43,1.4E-45,3.01E-43,2.8E-45,3.87E-43,2.8E-45,4.61E-43,2.8E-45,5.42E-43,4.2E-45,7.26E-43,4.2E-45,8.74E-43,4.2E-45,9.3E-43,5.6E-45,1.037E-42,5.6E-45,1.128E-42,5.6E-45,1.331E-42,7.0E-45,1.394E-42,7.0E-45,1.708E-42,8.4E-45,2.026E-42,9.8E-45,2.011E-42,9.8E-45,2.333E-42,1.1E-44,2.368E-42,1.1E-44,2.906E-42,1.4E-44,3.059E-42,1.4E-44,4.575E-42,1.7E-44,5.867E-42,2.1E-44,6.375E-42,1.8E-44,7.054E-42,2.0E-44,7.728E-42,2.1E-44,8.318E-42,3.1E-44,9.029E-42,2.5E-44,1.0996E-41,3.1E-44,1.2498E-41,3.5E-44,1.4617E-41,4.1E-44,1.643E-41,4.5E-44,1.8015E-41,5.0E-44,1.959E-41,5.5E-44,2.0627E-41,3.8E-44,2.3058E-41,4.2E-44,2.5448E-41,4.6E-44,3.2273E-41,2.9E-44,1.4E-45,0.0,3.8E-44,0.0,7.72E-43,1.4E-45,0.09
3059,4.18E-43,5.6E-45,4.54E-43,9.8E-45,4.09E-43,1.1E-44,3.92E-43,1.1E-44,3.85E-43,1.1E-44,4.72E-43,1.4E-44,5.9E-43,1.7E-44,7.22E-43,1.8E-44,7.99E-43,2.1E-44,1.107E-42,2.8E-44,1.484E-42,3.4E-44,1.708E-42,3.6E-44,2.273E-42,4.3E-44,3.345E-42,5.2E-44,4.449E-42,6.6E-44,4.519E-42,6.7E-44,5.175E-42,7.6E-44,7.117E-42,9.1E-44,9.487E-42,1.14E-43,1.1269E-41,1.25E-43,1.3301E-41,1.35E-43,1.586E-41,1.61E-43,1.8514E-41,1.71E-43,2.1178E-41,1.75E-43,2.3631E-41,2.17E-43,2.8753E-41,2.38E-43,3.2922E-41,2.42E-43,3.4954E-41,2.9E-43,4.017E-41,3.34E-43,4.1986E-41,3.1E-43,4.7413E-41,3.92E-43,5.006E-41,3.69E-43,5.8492E-41,4.32E-43,6.5508E-41,4.82E-43,7.1696E-41,4.62E-43,8.9432E-41,4.95E-43,1.0127E-40,5.59E-43,1.1617E-40,6.42E-43,1.179E-40,7.6E-43,1.5599E-40,8.62E-43,1.944E-40,8.95E-43,1.9747E-40,9.1E-43,2.2464E-40,1.034E-42,2.4182E-40,1.114E-42,2.6007E-40,1.198E-42,2.6103E-40,1.202E-42,2.986E-40,1.375E-42,3.4729E-40,1.599E-42,3.8326E-40,1.766E-42,4.1485E-40,1.91E-42,4.4781E-40,2.063E-42,4.8028E-40,2.211E-42,5.0338E-40,1.854E-42,5.4087E-40,2.49E-42,5.8116E-40,2.676E-42,6.8912E-40,1.27E-42,4.13E-43,5.6E-45,3.014E-42,1.7E-44,3.0527E-41,8.4E-44,0.09
3060,4.528E-42,1.67E-43,3.597E-42,2.62E-43,4.163E-42,3.03E-43,3.023E-42,3.05E-43,2.587E-42,2.97E-43,3.199E-42,3.5E-43,4.536E-42,4.51E-43,5.622E-42,4.61E-43,7.528E-42,5.48E-43,8.209E-42,6.5E-43,1.2609E-41,7.09E-43,1.4597E-41,8.46E-43,1.6184E-41,9.84E-43,2.0638E-41,1.331E-42,2.3609E-41,1.331E-42,2.4472E-41,1.331E-42,2.7995E-41,1.495E-42,3.6432E-41,1.711E-42,4.0355E-41,2.044E-42,4.8205E-41,2.22E-42,5.4889E-41,2.427E-42,5.3394E-41,2.606E-42,6.437E-41,2.905E-42,7.4797E-41,3.168E-42,8.7637E-41,3.39E-42,8.8447E-41,3.666E-42,9.8602E-41,3.723E-42,1.0034E-40,4.344E-42,1.0016E-40,4.52E-42,1.0411E-40,5.083E-42,1.2031E-40,5.207E-42,1.3674E-40,5.793E-42,1.4213E-40,5.629E-42,1.6454E-40,6.062E-42,1.8875E-40,6.953E-42,2.5345E-40,8.404E-42,3.0359E-40,1.0346E-41,3.5833E-40,1.0231E-41,3.6973E-40,1.1237E-41,4.532E-40,1.1687E-41,5.5652E-40,1.4352E-41,4.91E-40,1.3115E-41,5.5755E-40,1.5406E-41,6.1304E-40,1.6374E-41,6.7218E-40,1.7953E-41,6.3079E-40,1.5106E-41,6.9676E-40,1.6685E-41,7.7533E-40,1.928E-41,8.4622E-40,2.0264E-41,9.2021E-40,2.1189E-41,9.2531E-40,2.2159E-41,9.521E-40,2.5431E-41,1.044E-39,2.596E-41,1.1186E-39,2.5757E-41,1.1248E-39,2.7971E-41,1.2879E-39,1.3049E-41,3.872E-42,1.36E-43,1.7041E-41,3.77E-43,9.001E-41,1.327E-42,0.09
3061,5.001E-42,9.8E-45,5.806E-42,1.5E-44,6.002E-42,1.7E-44,6.136E-42,1.7E-44,6.307E-42,2.4E-44,6.872E-42,2.5E-44,7.486E-42,2.8E-44,7.992E-42,2.24E-44,8.133E-42,2.9E-44,9.627E-42,2.7E-44,1.1373E-41,4.2E-44,1.2208E-41,4.5E-44,1.3761E-41,3.8E-44,1.6775E-41,4.6E-44,1.9314E-41,5.3E-44,1.9655E-41,5.5E-44,2.108E-41,5.9E-44,2.4858E-41,6.9E-44,2.8805E-41,8.0E-44,3.2678E-41,9.0E-44,3.6463E-41,1.01E-43,4.065E-41,1.12E-43,4.4285E-41,1.22E-43,4.7452E-41,8.7E-44,5.0473E-41,1.4E-43,5.6632E-41,1.57E-43,6.221E-41,1.72E-43,6.4485E-41,1.78E-43,7.0253E-41,1.95E-43,7.3631E-41,2.03E-43,8.0069E-41,1.47E-43,8.292E-41,2.3E-43,8.959E-41,2.48E-43,9.887E-41,2.73E-43,1.132E-40,2.09E-43,1.502E-40,2.76E-43,1.8393E-40,3.39E-43,2.0771E-40,3.83E-43,2.1373E-40,3.94E-43,2.518E-40,4.64E-43,3.0357E-40,5.59E-43,2.7942E-40,5.14E-43,3.292E-40,6.07E-43,3.4951E-40,6.43E-43,3.6196E-40,6.67E-43,3.3072E-40,6.1E-43,3.5831E-40,6.1E-43,4.1254E-40,6.1E-43,4.3638E-40,8.04E-43,4.5526E-40,8.38E-43,4.7453E-40,8.74E-43,4.9689E-40,9.15E-43,5.08E-40,9.36E-43,5.2755E-40,9.71E-43,5.4886E-40,1.012E-42,5.8812E-40,5.42E-43,5.684E-42,9.8E-45,1.453E-41,1.4E-44,5.8758E-41,5.5E-44,0.09
3062,2.6421E-41,3.9E-43,2.9674E-41,7.38E-43,3.1679E-41,7.88E-43,3.206E-41,9.15E-43,3.1972E-41,9.71E-43,3.4385E-41,1.045E-42,3.8333E-41,1.201E-42,4.3688E-41,1.247E-42,4.5286E-41,1.376E-42,5.2622E-41,1.599E-42,6.2282E-41,1.721E-42,6.4028E-41,1.77E-42,6.8417E-41,2.143E-42,9.0775E-41,2.257E-42,1.0974E-40,2.627E-42,1.0509E-40,2.71E-42,1.0754E-40,2.971E-42,1.2122E-40,3.349E-42,1.4347E-40,3.7E-42,1.6795E-40,4.022E-42,2.0872E-40,4.229E-42,2.1556E-40,4.567E-42,2.3614E-40,5.22E-42,2.6398E-40,5.835E-42,2.7439E-40,6.318E-42,3.2446E-40,6.575E-42,3.4353E-40,7.594E-42,3.561E-40,6.887E-42,4.0102E-40,8.126E-42,4.1838E-40,8.478E-42,4.6128E-40,8.922E-42,4.9291E-40,9.987E-42,5.4046E-40,1.0951E-41,5.9534E-40,1.1514E-41,6.4028E-40,1.2385E-41,8.2559E-40,1.5208E-41,9.2633E-40,1.621E-41,1.0317E-39,1.7104E-41,1.0519E-39,1.7439E-41,1.3377E-39,1.9713E-41,1.5373E-39,2.2655E-41,1.4507E-39,2.405E-41,1.6748E-39,2.4681E-41,1.8112E-39,2.5023E-41,1.9106E-39,2.8155E-41,1.7963E-39,2.647E-41,1.9768E-39,2.9132E-41,2.2781E-39,3.5669E-41,2.441E-39,3.3724E-41,2.5607E-39,3.7737E-41,2.6888E-39,3.7148E-41,2.7642E-39,4.0734E-41,2.8679E-39,4.2263E-41,3.0815E-39,4.2573E-41,3.1043E-39,4.5747E-41,3.5381E-39,2.281E-41,2.9755E-41,4.1E-43,7.5992E-41,6.99E-43,3.305E-40,2.435E-42,0.09
